Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,,,
São Luis,-2.58,-44.23,-3,53,,,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2},,
4,26,17,30.3,26.4,24.8,100.3,0.01585,74,1.11505173,82.5,5,60,6,539,410,339,750,72,,
4,26,18,29.6,25.7,24.0,100.4,0.01525,74,1.120390689,79.4,5,60,4,217,165,137,26,29,,
4,26,19,27.5,25.1,23.9,100.4,0.01354,83,1.128440777,76.9,7,50,4,4,3,2,7,0,,
4,26,20,27,25,24.0,100.4,0.01286,85,1.130241961,76.5,5,60,4,0,0,0,0,0,,
4,26,21,26.1,24.5,23.6,100.5,0.01178,88,1.135592325,74.4,0,0,0,0,0,0,0,0,,
4,26,22,25.3,24,23.2,100.6,0.01077,90,1.140639017,72.3,0,0,0,0,0,0,0,0,,
4,26,23,25,24.3,23.7,100.6,0.00833,94,1.140701846,73.5,0,0,0,0,0,0,0,0,,
4,26,24,25,24,23.3,100.6,0.00971,92,1.141560796,72.3,0,0,0,0,0,0,0,0,,
4,27,1,24.2,23.6,23.0,100.5,0.00758,95,1.143988622,70.8,0,0,0,0,0,0,0,0,,
4,27,2,24.2,23.6,23.0,100.6,0.00758,95,1.145160876,70.7,0,0,0,0,0,0,0,0,,
4,27,3,24.2,23.6,23.0,100.6,0.00758,95,1.145160876,70.7,0,0,0,0,0,0,0,0,,
4,27,4,24,23.6,23.1,100.6,0.00618,97,1.145780453,70.7,0,0,0,0,0,0,0,0,,
4,27,5,24.4,23.8,23.2,100.7,0.00760,95,1.145149642,71.5,0,0,0,0,0,0,0,0,,
4,27,6,24,23.5,23.0,100.7,0.00698,96,1.147234146,70.3,0,0,0,0,0,0,0,0,,
4,27,7,25.4,24.7,24.1,100.7,0.00838,95,1.139482694,75.1,0,0,0,102,85,71,230,14,,
4,27,8,26.4,25.2,24.4,100.7,0.01077,91,1.134958724,77.2,0,0,0,422,322,266,531,56,,
4,27,9,28.2,25.2,23.8,100.7,0.01427,79,1.129520759,77.1,5,90,4,722,488,349,504,139,,
4,27,10,29,25.4,23.8,100.8,0.01489,75,1.127689407,77.9,5,100,6,972,543,254,299,289,,
4,27,11,30.5,25.5,23.4,100.8,0.01546,67,1.122932658,78.2,8,80,8,1154,644,301,316,343,,
4,27,12,30.9,25.8,23.7,100.7,0.01573,67,1.11970752,79.6,5,120,8,1257,849,607,608,242,,
4,27,13,31.3,26.2,24.1,100.7,0.01612,67,1.11732536,81.3,8,90,6,1273,860,615,628,245,,
4,27,14,32,25.5,22.9,100.6,0.01559,60,1.11622336,78.3,6,90,6,1201,671,314,350,357,,
4,27,15,31.6,25.1,22.4,100.5,0.01522,59,1.117418271,76.6,8,40,8,1047,756,596,784,160,,
4,27,16,31.3,25.8,23.6,100.4,0.01582,65,1.115085308,79.7,8,80,5,820,554,396,684,158,,
4,27,17,26.7,24.8,23.8,100.4,0.01257,86,1.131734592,75.6,7,90,6,536,388,305,747,82,,
4,27,18,28.6,25.1,23.5,100.5,0.01463,76,1.126300551,76.8,5,80,5,215,146,104,24,41,,
4,27,19,27,25,24.0,100.5,0.01286,85,1.13140435,76.4,3,70,6,3,2,2,5,1,,
4,27,20,26.3,24.8,23.9,100.5,0.01161,89,1.134111925,75.6,3,70,6,0,0,0,0,0,,
4,27,21,25.9,24.3,23.4,100.6,0.01162,88,1.137944509,73.5,3,80,3,0,0,0,0,0,,
4,27,22,25.5,24.1,23.3,100.6,0.01104,89,1.139740758,72.7,3,70,0,0,0,0,0,0,,
4,27,23,25.2,24.1,23.4,100.7,0.01006,91,1.141829743,72.7,3,80,1,0,0,0,0,0,,
4,27,24,25.6,24.5,23.8,100.7,0.01025,91,1.139451901,74.3,3,70,6,0,0,0,0,0,,
4,28,1,25.8,24.6,23.8,100.7,0.01056,91,1.138549853,74.7,3,60,6,0,0,0,0,0,,
4,28,2,25.5,24.5,23.8,100.6,0.00976,92,1.138590738,74.3,2,90,1,0,0,0,0,0,,
4,28,3,25.2,24.3,23.6,100.5,0.00937,93,1.13891912,73.6,3,80,0,0,0,0,0,0,,
4,28,4,24.9,24,23.3,100.5,0.00919,93,1.140698734,72.4,0,0,0,0,0,0,0,0,,
4,28,5,25,24,23.3,100.5,0.00971,92,1.14039138,72.4,4,90,6,0,0,0,0,0,,
4,28,6,25,23.9,23.2,100.6,0.01004,91,1.141844927,71.9,3,80,6,0,0,0,0,0,,
4,28,7,25.5,24.5,23.8,100.6,0.00976,92,1.138590738,74.3,4,90,8,102,50,16,50,34,,
4,28,8,25.7,24.5,23.7,100.7,0.01055,91,1.13914581,74.3,4,90,9,422,206,65,130,141,,
4,28,9,26.4,25.2,24.4,100.8,0.01077,91,1.136122829,77.1,4,120,9,721,352,111,161,241,,
4,28,10,28.5,25,23.4,100.8,0.01452,76,1.130365911,76.2,8,120,9,970,473,150,176,324,,
4,28,11,29.2,25.5,23.9,100.8,0.01501,75,1.126794954,78.3,5,120,9,1152,778,556,583,222,,
4,28,12,29,25.5,24.0,100.8,0.01488,76,1.127392086,78.3,6,110,6,1254,906,714,715,192,,
4,28,13,30.7,26,24.1,100.7,0.01581,69,1.119695178,80.5,5,90,5,1270,858,613,626,244,,
4,28,14,30.9,26.4,24.6,100.6,0.01608,71,1.116740177,82.3,6,90,6,1198,585,185,206,400,,
4,28,15,31.2,25,22.4,100.5,0.01518,61,1.118883046,76.2,6,80,9,1044,583,273,359,310,,
4,28,16,31.3,25.2,22.7,100.4,0.01536,62,1.116858049,77.1,6,50,8,817,456,214,368,243,,
4,28,17,31,25,22.5,100.4,0.01521,62,1.118321385,76.3,4,50,8,534,424,354,746,70,,
4,28,18,30.2,25.3,23.2,100.4,0.01536,68,1.119803014,77.6,6,90,3,214,163,134,21,28,,
4,28,19,27.8,24.5,23.0,100.4,0.01410,77,1.129283752,74.3,4,90,4,3,3,2,7,0,,
4,28,20,27.4,24.7,23.4,100.5,0.01371,80,1.131072208,75.1,3,90,3,0,0,0,0,0,,
4,28,21,27,24.5,23.3,100.5,0.01332,82,1.13285954,74.3,0,0,3,0,0,0,0,0,,
4,28,22,26.4,24.9,24.0,100.6,0.01162,89,1.134679778,76.0,3,80,3,0,0,0,0,0,,
4,28,23,26,25.4,24.9,100.6,0.00795,95,1.134414074,78.1,0,0,4,0,0,0,0,0,,
4,28,24,25.6,24.2,23.4,100.6,0.01105,89,1.139148645,73.1,0,0,4,0,0,0,0,0,,
4,29,1,25.3,24.2,23.5,100.6,0.01007,91,1.140068033,73.1,0,0,0,0,0,0,0,0,,
4,29,2,24.8,23.8,23.1,100.5,0.00955,92,1.141573684,71.5,0,0,0,0,0,0,0,0,,
4,29,3,24.3,23.4,22.7,100.4,0.00912,93,1.143067056,70.0,0,0,0,0,0,0,0,0,,
4,29,4,24,23.3,22.7,100.5,0.00807,94,1.145446311,69.6,3,80,0,0,0,0,0,0,,
4,29,5,23.8,23.3,22.8,100.5,0.00696,96,1.146066628,69.6,0,0,0,0,0,0,0,0,,
4,29,6,23.6,23.2,22.7,100.5,0.00614,97,1.146965593,69.2,0,0,1,0,0,0,0,0,,
4,29,7,24.3,23.6,23.0,100.5,0.00811,94,1.143679461,70.8,0,0,8,102,74,58,182,16,,
4,29,8,25.2,24.3,23.6,100.6,0.00937,93,1.140087675,73.5,0,0,5,422,285,204,404,81,,
4,29,9,28,25,23.6,100.6,0.01413,79,1.129550885,76.3,3,120,6,720,352,111,160,240,,
4,29,10,30,26,24.3,100.7,0.01559,73,1.121762649,80.5,3,90,9,968,473,150,176,323,,
4,29,11,30.7,25.6,23.5,100.6,0.01562,67,1.119743344,78.8,4,90,9,1150,642,300,315,342,,
4,29,12,30.9,25.4,23.1,100.6,0.01547,65,1.119746173,77.9,5,120,8,1251,845,605,605,241,,
4,29,13,31.6,25,22.3,100.5,0.01513,59,1.117708435,76.2,5,90,6,1267,856,612,625,244,,
4,29,14,32.6,25.6,22.8,100.4,0.01569,58,1.111888007,78.8,5,120,6,1195,667,312,348,355,,
4,29,15,31.6,25,22.3,100.2,0.01519,59,1.114263521,76.4,5,30,8,1041,581,272,357,309,,
4,29,16,31.8,25.3,22.7,100.2,0.01550,60,1.112806532,77.7,5,30,8,815,550,394,676,157,,
4,29,17,31.2,25.1,22.6,100.2,0.01528,61,1.115144205,76.8,5,60,6,532,405,334,745,71,,
4,29,18,29.3,24.2,22.0,100.3,0.01446,66,1.124490946,73.1,4,90,4,212,162,133,19,28,,
4,29,19,27.5,25,23.8,100.3,0.01361,82,1.127573807,76.5,3,60,4,3,2,2,6,0,,
4,29,20,27,25,24.0,100.4,0.01286,85,1.130241961,76.5,3,90,4,0,0,0,0,0,,
4,29,21,26.4,25,24.2,100.4,0.01141,89,1.132057345,76.5,4,90,5,0,0,0,0,0,,
4,29,22,26.3,25,24.2,100.5,0.01102,90,1.133525181,76.5,3,70,3,0,0,0,0,0,,
4,29,23,26.1,24.6,23.7,100.5,0.01159,89,1.135302687,74.8,3,60,1,0,0,0,0,0,,
4,29,24,25.5,24.2,23.4,100.5,0.01079,90,1.138287216,73.1,0,0,0,0,0,0,0,0,,
4,30,1,24.8,24,23.4,100.5,0.00877,94,1.141006294,72.4,0,0,0,0,0,0,0,0,,
4,30,2,24.4,24,23.5,100.4,0.00623,97,1.141067276,72.4,0,0,3,0,0,0,0,0,,
4,30,3,24.2,23.8,23.3,100.3,0.00621,97,1.141080263,71.7,0,0,0,0,0,0,0,0,,
4,30,4,24.1,23.8,23.4,100.3,0.00547,98,1.141388814,71.7,3,90,0,0,0,0,0,0,,
4,30,5,24.1,23.7,23.2,100.3,0.00620,97,1.14167137,71.3,3,80,0,0,0,0,0,0,,
4,30,6,24.3,23.8,23.3,100.3,0.00702,96,1.140771918,71.7,3,70,0,0,0,0,0,0,,
4,30,7,24.5,24,23.5,100.4,0.00704,96,1.14075921,72.4,3,90,3,102,74,58,181,16,,
4,30,8,25.8,24.3,23.4,100.4,0.01142,89,1.135916724,73.6,0,0,5,421,285,204,402,81,,
4,30,9,27.5,25.4,24.3,100.5,0.01328,85,1.128712887,78.1,0,0,6,719,351,111,160,240,,
4,30,10,29.5,25.6,23.9,100.5,0.01524,73,1.122140041,78.9,4,90,9,967,472,149,176,323,,
4,30,11,30,26,24.3,100.5,0.01559,73,1.119457845,80.6,5,100,9,1147,560,177,186,383,,
4,30,12,30.5,25.9,24.0,100.5,0.01572,70,1.118284615,80.2,6,90,9,1249,610,193,193,417,,
4,30,13,31.6,26.6,24.6,100.4,0.01646,68,1.111781452,83.3,5,90,9,1264,617,195,199,422,,
4,30,14,29.7,24.6,22.4,100.3,0.01480,66,1.122162996,74.7,6,120,9,1192,582,184,205,398,,
4,30,15,28.7,25.7,24.3,100.3,0.01466,79,1.12190758,79.5,5,50,9,1038,507,160,210,346,,
4,30,16,24,23,22.3,100.2,0.00933,92,1.142755463,68.5,4,90,9,812,396,125,215,271,,
4,30,17,26,23.5,22.2,100.2,0.01277,81,1.135234042,70.4,0,0,9,530,259,82,209,177,,
4,30,18,27.4,25.5,24.5,100.2,0.01292,86,1.125232985,78.7,0,0,9,211,103,33,17,70,,
4,30,19,23.5,22.9,22.3,100.3,0.00750,95,1.145753927,68.1,0,0,9,3,2,1,4,1,,
4,30,20,24,23,22.3,100.3,0.00933,92,1.143928813,68.5,0,0,6,0,0,0,0,0,,
4,30,21,24.2,23.6,23.0,100.4,0.00758,95,1.142816369,70.8,0,0,0,0,0,0,0,0,,
4,30,22,24.6,24,23.4,100.4,0.00763,95,1.14045135,72.4,0,0,3,0,0,0,0,0,,
4,30,23,24.7,23.2,22.3,100.5,0.01091,88,1.14355855,69.2,0,0,0,0,0,0,0,0,,
4,30,24,24.6,23,22.1,100.4,0.01111,87,1.143246473,68.4,0,0,3,0,0,0,0,0,,
5,1,1,24.4,23.3,22.6,100.4,0.00984,91,1.143036314,69.6,0,0,8,0,0,0,0,0,,
5,1,2,24,23.4,22.8,100.3,0.00756,95,1.142821711,70.1,4,180,5,0,0,0,0,0,,
5,1,3,23.8,23.2,22.6,100.3,0.00754,95,1.143996599,69.3,3,120,8,0,0,0,0,0,,
5,1,4,23.6,23,22.4,100.2,0.00752,95,1.14399419,68.6,4,120,10,0,0,0,0,0,,
5,1,5,23.4,22.8,22.2,100.2,0.00749,95,1.145162969,67.8,3,90,10,0,0,0,0,0,,
5,1,6,23.3,22.6,22.0,100.3,0.00800,94,1.147193843,67.0,0,0,0,0,0,0,0,0,,
5,1,7,23.5,23,22.5,100.4,0.00692,96,1.146654274,68.5,0,0,3,102,61,34,105,27,,
5,1,8,23.3,22.8,22.3,100.4,0.00676,96,1.147825234,67.7,0,0,8,421,230,102,201,128,,
5,1,9,25.2,25,24.6,100.5,0.00467,98,1.136877907,76.5,3,120,9,718,393,174,250,219,,
5,1,10,28.2,25.5,24.2,100.5,0.01415,81,1.126313611,78.5,3,140,9,965,579,324,381,255,,
5,1,11,28.1,25.5,24.3,100.5,0.01409,81,1.126613126,78.5,3,130,8,1145,687,384,403,302,,
5,1,12,30.5,26,24.1,100.5,0.01575,70,1.117983152,80.6,7,90,8,1246,747,418,419,329,,
5,1,13,30.2,26.2,24.5,100.4,0.01571,73,1.117108741,81.6,7,70,8,1261,690,306,312,384,,
5,1,14,29.5,26.5,25.2,100.4,0.01512,79,1.118254117,82.9,8,80,9,1189,651,289,321,362,,
5,1,15,25.5,24.2,23.4,100.3,0.01079,90,1.135951839,73.2,3,90,9,1035,567,251,329,316,,
5,1,16,26.1,25,24.3,100.3,0.01030,92,1.131802556,76.6,3,90,9,810,397,127,217,270,,
5,1,17,25.1,24.5,23.9,100.3,0.00768,95,1.136310552,74.5,5,120,10,528,259,83,210,176,,
5,1,18,25.8,24.8,24.1,100.3,0.00995,92,1.133301215,75.7,3,40,10,209,102,33,15,70,,
5,1,19,26,24.6,23.8,100.3,0.01123,89,1.133275619,74.9,3,100,10,3,1,0,1,1,,
5,1,20,25.8,24.4,23.6,100.4,0.01120,89,1.135629101,74.0,3,90,10,0,0,0,0,0,,
5,1,21,25.5,24.7,24.1,100.4,0.00884,94,1.135674467,75.3,4,130,9,0,0,0,0,0,,
5,1,22,25,24.1,23.4,100.5,0.00920,93,1.140106236,72.8,4,120,10,0,0,0,0,0,,
5,1,23,24.6,24.1,23.6,100.6,0.00705,96,1.142507119,72.7,3,150,10,0,0,0,0,0,,
5,1,24,24.2,23.8,23.3,100.6,0.00621,97,1.144596561,71.5,4,160,9,0,0,0,0,0,,
5,2,1,24,23.6,23.1,100.5,0.00618,97,1.144607565,70.8,3,140,9,0,0,0,0,0,,
5,2,2,23.8,23.5,23.1,100.5,0.00543,98,1.145508169,70.4,6,150,9,0,0,0,0,0,,
5,2,3,24.2,23.6,23.0,100.4,0.00758,95,1.142816369,70.8,5,100,10,0,0,0,0,0,,
5,2,4,23.5,23,22.5,100.4,0.00692,96,1.146654274,68.5,8,90,10,0,0,0,0,0,,
5,2,5,23.3,23,22.6,100.4,0.00537,98,1.147276576,68.5,4,80,10,0,0,0,0,0,,
5,2,6,23.1,22.7,22.2,100.4,0.00608,97,1.148721675,67.3,4,170,9,0,0,0,0,0,,
5,2,7,23.2,22.7,22.2,100.4,0.00674,96,1.148409733,67.3,0,0,9,102,50,16,49,34,,
5,2,8,23.8,23.5,23.1,100.5,0.00543,98,1.145508169,70.4,3,130,10,421,206,66,129,140,,
5,2,9,25.1,24.3,23.7,100.6,0.00880,94,1.140394658,73.5,0,0,10,717,351,112,161,239,,
5,2,10,26.8,25.1,24.2,100.6,0.01230,87,1.132877633,76.8,0,0,10,963,472,151,178,321,,
5,2,11,27.5,25,23.8,100.6,0.01361,82,1.131056318,76.3,3,100,10,1143,560,179,188,381,,
5,2,12,30,25.7,23.9,100.6,0.01545,71,1.12151279,79.2,4,130,10,1244,609,195,195,414,,
5,2,13,30,25.5,23.6,100.5,0.01541,70,1.120955923,78.4,3,120,10,1258,617,197,202,419,,
5,2,14,24.5,24,23.5,100.5,0.00704,96,1.141930205,72.4,4,130,10,1186,649,288,320,362,,
5,2,15,24,23.3,22.7,100.4,0.00807,94,1.144273192,69.6,0,0,9,1033,565,251,328,315,,
5,2,16,24.7,23.8,23.1,100.3,0.00917,93,1.139540599,71.7,0,0,9,807,442,196,333,246,,
5,2,17,25.2,24,23.2,100.3,0.01036,91,1.137439715,72.4,0,0,9,526,288,128,321,160,,
5,2,18,25.5,24,23.1,100.3,0.01125,88,1.136521995,72.4,0,0,9,208,124,70,13,55,,
5,2,19,25.2,24,23.2,100.4,0.01036,91,1.138608501,72.4,0,0,8,3,1,0,1,1,,
5,2,20,25.1,24,23.3,100.4,0.01005,91,1.13891513,72.4,0,0,10,0,0,0,0,0,,
5,2,21,25,24,23.3,100.5,0.00971,92,1.14039138,72.4,0,0,9,0,0,0,0,0,,
5,2,22,24.3,23.4,22.7,100.5,0.00912,93,1.144239146,70.0,0,0,8,0,0,0,0,0,,
5,2,23,24,23.1,22.4,100.5,0.00895,93,1.146000166,68.8,0,0,8,0,0,0,0,0,,
5,2,24,24.5,23.5,22.8,100.5,0.00951,92,1.143341954,70.4,0,0,9,0,0,0,0,0,,
5,3,1,24.5,23.8,23.2,100.5,0.00813,94,1.142498145,71.6,0,0,9,0,0,0,0,0,,
5,3,2,24.2,23.5,22.9,100.5,0.00810,94,1.14426909,70.4,0,0,8,0,0,0,0,0,,
5,3,3,23.7,23.2,22.7,100.4,0.00695,96,1.145480674,69.3,0,0,6,0,0,0,0,0,,
5,3,4,23.3,22.9,22.4,100.3,0.00610,97,1.14637577,68.1,0,0,10,0,0,0,0,0,,
5,3,5,23,22.6,22.1,100.3,0.00607,97,1.148128976,67.0,0,0,9,0,0,0,0,0,,
5,3,6,22.9,22.4,21.9,100.4,0.00671,96,1.150159358,66.2,0,0,4,0,0,0,0,0,,
5,3,7,24,23.4,22.8,100.4,0.00756,95,1.143994753,70.0,3,220,8,103,71,52,156,19,,
5,3,8,24.6,23.7,23.0,100.5,0.00916,93,1.142472039,71.2,3,200,6,420,230,102,199,128,,
5,3,9,26.8,24.6,23.5,100.5,0.01293,84,1.133176427,74.7,3,90,9,716,392,174,249,218,,
5,3,10,28.8,25.8,24.4,100.6,0.01468,79,1.12477812,79.7,3,120,9,961,526,233,274,293,,
5,3,11,30.5,25.4,23.3,100.6,0.01544,67,1.120925912,77.9,3,120,9,1141,624,277,290,348,,
5,3,12,29.8,25,22.9,100.6,0.01501,68,1.12417223,76.2,5,180,9,1241,679,301,302,378,,
5,3,13,30.8,25,22.6,100.5,0.01516,63,1.12006073,76.3,3,120,9,1256,687,305,311,383,,
5,3,14,32.1,25.5,22.8,100.4,0.01564,59,1.113638253,78.4,6,180,9,1184,648,287,319,361,,
5,3,15,27.1,25,23.9,100.3,0.01298,85,1.128778021,76.5,6,120,9,1030,564,250,327,314,,
5,3,16,27,25,24.0,100.3,0.01286,85,1.129079572,76.5,0,0,9,805,441,195,332,245,,
5,3,17,27.6,26,25.1,100.3,0.01237,88,1.124284688,80.8,0,0,9,524,257,82,205,175,,
5,3,18,27,26,25.3,100.3,0.01024,92,1.126085316,80.9,0,0,10,206,101,32,11,69,,
5,3,19,24.4,24,23.5,100.4,0.00623,97,1.141067276,72.4,3,270,10,2,1,0,1,1,,
5,3,20,24.6,24,23.4,100.5,0.00763,95,1.141622029,72.4,0,0,10,0,0,0,0,0,,
5,3,21,24,23.5,23.0,100.6,0.00698,96,1.14606118,70.3,2,270,10,0,0,0,0,0,,
5,3,22,25,24.5,24.0,100.6,0.00710,96,1.140123703,74.4,2,270,10,0,0,0,0,0,,
5,3,23,25,24.5,24.0,100.6,0.00710,96,1.140123703,74.4,2,300,10,0,0,0,0,0,,
5,3,24,25,24,23.3,100.6,0.00971,92,1.141560796,72.3,0,0,10,0,0,0,0,0,,
5,4,1,25,24,23.3,100.6,0.00971,92,1.141560796,72.3,0,0,9,0,0,0,0,0,,
5,4,2,25,24,23.3,100.5,0.00971,92,1.14039138,72.4,0,0,10,0,0,0,0,0,,
5,4,3,24.8,24,23.4,100.4,0.00877,94,1.139836247,72.4,0,0,10,0,0,0,0,0,,
5,4,4,25,24.6,24.1,100.4,0.00631,97,1.137495055,74.9,0,0,10,0,0,0,0,0,,
5,4,5,24.8,24.7,24.3,100.4,0.00371,99,1.137816335,75.3,2,120,10,0,0,0,0,0,,
5,4,6,24.8,24.7,24.3,100.4,0.00371,99,1.137816335,75.3,0,0,10,0,0,0,0,0,,
5,4,7,24.8,24.7,24.3,100.4,0.00371,99,1.137816335,75.3,0,0,10,103,50,16,46,34,,
5,4,8,25,25,24.7,100.5,0.00258,100,1.137490137,76.5,0,0,10,419,206,66,125,140,,
5,4,9,26.5,25.9,25.4,100.5,0.00801,95,1.130222963,80.3,3,280,10,714,350,112,158,238,,
5,4,10,27.8,26.4,25.6,100.6,0.01187,90,1.125935253,82.5,2,260,10,960,525,233,271,292,,
5,4,11,28.5,25.4,24.0,100.6,0.01455,78,1.126871258,78.0,4,210,9,1138,623,276,288,347,,
5,4,12,27.2,24.5,23.2,100.6,0.01358,80,1.133416614,74.3,5,240,9,1238,607,194,194,412,,
5,4,13,28.9,25.9,24.5,100.6,0.01469,79,1.124178072,80.2,0,0,10,1253,614,197,201,417,,
5,4,14,27,25.5,24.6,100.5,0.01183,89,1.129920892,78.6,2,120,10,1181,579,185,208,393,,
5,4,15,25.1,24.5,23.9,100.5,0.00768,95,1.138647985,74.4,5,20,10,1027,503,161,214,342,,
5,4,16,25.4,24.4,23.7,100.4,0.00975,92,1.136850477,74.0,4,360,10,802,393,126,218,267,,
5,4,17,25.5,24.5,23.8,100.4,0.00976,92,1.136255821,74.4,3,360,10,522,256,82,209,174,,
5,4,18,25.5,24.6,23.9,100.5,0.00940,93,1.137133084,74.8,0,0,10,205,100,32,11,68,,
5,4,19,25.4,24.7,24.1,100.6,0.00838,95,1.138315075,75.2,0,0,10,2,1,0,1,1,,
5,4,20,25.1,24.7,24.2,100.6,0.00632,97,1.139234293,75.2,0,0,10,0,0,0,0,0,,
5,4,21,24,22.8,22.0,100.7,0.00997,90,1.149170083,67.5,3,140,10,0,0,0,0,0,,
5,4,22,23.9,23.5,23.0,100.8,0.00617,97,1.148717937,70.2,0,0,10,0,0,0,0,0,,
5,4,23,23.5,23.2,22.8,100.8,0.00539,98,1.150800933,69.1,0,0,10,0,0,0,0,0,,
5,4,24,23.4,23.2,22.8,100.8,0.00455,98,1.151113075,69.1,4,150,10,0,0,0,0,0,,
5,5,1,23.4,23.1,22.7,100.8,0.00538,98,1.151390247,68.7,4,150,10,0,0,0,0,0,,
5,5,2,23.2,23,22.6,100.7,0.00453,98,1.151115739,68.3,4,160,10,0,0,0,0,0,,
5,5,3,23.2,22.9,22.5,100.6,0.00535,98,1.150214935,68.0,0,0,10,0,0,0,0,0,,
5,5,4,23.3,23.1,22.7,100.5,0.00454,98,1.14817618,68.8,0,0,10,0,0,0,0,0,,
5,5,5,23.2,23,22.6,100.5,0.00453,98,1.14876394,68.4,0,0,9,0,0,0,0,0,,
5,5,6,23.2,22.8,22.3,100.5,0.00609,97,1.149312931,67.7,0,0,8,0,0,0,0,0,,
5,5,7,23.4,23,22.5,100.6,0.00611,97,1.149315843,68.4,0,0,8,103,50,16,46,34,,
5,5,8,23.6,23.1,22.6,100.6,0.00694,96,1.148416899,68.8,0,0,10,419,205,66,124,140,,
5,5,9,24.5,23.4,22.7,100.7,0.00985,91,1.145963994,69.9,2,100,10,713,349,112,157,238,,
5,5,10,26.1,24.1,23.0,100.8,0.01238,85,1.140237476,72.6,3,110,10,958,469,150,175,319,,
5,5,11,27.8,25.2,24.0,100.9,0.01382,81,1.13304312,77.0,4,110,10,1136,557,178,186,378,,
5,5,12,29,25,23.2,100.8,0.01480,73,1.128867303,76.2,2,90,10,1236,676,300,300,377,,
5,5,13,30,25.1,23.0,100.8,0.01510,68,1.125592979,76.6,3,90,9,1250,684,303,311,381,,
5,5,14,30.1,25.1,23.0,100.6,0.01517,67,1.122990349,76.7,3,90,9,1178,645,286,320,359,,
5,5,15,31.2,25.4,23.0,100.5,0.01550,63,1.117714179,77.9,2,70,9,1024,561,249,329,312,,
5,5,16,29.9,25.3,23.3,100.5,0.01521,69,1.121843278,77.6,0,0,9,800,438,194,335,244,,
5,5,17,29.3,24.9,23.0,100.4,0.01490,70,1.123640402,75.9,0,0,9,520,255,82,207,173,,
5,5,18,28,25.5,24.3,100.5,0.01391,82,1.12691284,78.5,0,0,10,204,111,49,9,62,,
5,5,19,27.4,25.4,24.4,100.5,0.01304,85,1.129013885,78.1,0,0,9,2,1,1,2,1,,
5,5,20,26.8,24.9,23.9,100.6,0.01259,86,1.133465852,76.0,0,0,9,0,0,0,0,0,,
5,5,21,26.3,24.2,23.1,100.6,0.01264,84,1.137010531,73.1,0,0,9,0,0,0,0,0,,
5,5,22,26,24.4,23.5,100.7,0.01163,88,1.138517531,73.8,0,0,9,0,0,0,0,0,,
5,5,23,25.4,24,23.2,100.7,0.01102,89,1.141500322,72.2,0,0,9,0,0,0,0,0,,
5,5,24,25,24.2,23.6,100.8,0.00879,94,1.143327784,73.0,0,0,4,0,0,0,0,0,,
5,6,1,25,24.4,23.8,100.7,0.00767,95,1.141582437,73.9,0,0,0,0,0,0,0,0,,
5,6,2,24.4,23.6,23.0,100.7,0.00872,94,1.145713745,70.7,0,0,0,0,0,0,0,0,,
5,6,3,24.4,23.5,22.8,100.6,0.00913,93,1.144822489,70.3,0,0,0,0,0,0,0,0,,
5,6,4,24.1,23.3,22.7,100.6,0.00855,94,1.146309266,69.5,0,0,5,0,0,0,0,0,,
5,6,5,23.6,22,21.0,100.5,0.01066,87,1.150218234,64.6,0,0,4,0,0,0,0,0,,
5,6,6,23.4,22.8,22.2,100.6,0.00749,95,1.14986463,67.6,0,0,0,0,0,0,0,0,,
5,6,7,24,23.6,23.1,100.6,0.00618,97,1.145780453,70.7,3,60,4,102,78,64,179,14,,
5,6,8,25.8,24,23.0,100.7,0.01195,86,1.140273705,72.2,0,0,4,418,303,240,451,63,,
5,6,9,27.8,25,23.7,100.8,0.01392,80,1.132472278,76.2,2,120,5,712,490,361,507,129,,
5,6,10,28,25,23.6,100.9,0.01413,79,1.133028756,76.2,4,100,6,956,658,485,563,173,,
5,6,11,30.2,25.6,23.7,100.9,0.01542,70,1.124675786,78.6,4,100,6,1134,780,575,599,205,,
5,6,12,31.9,26,23.6,100.8,0.01600,63,1.11731954,80.4,5,110,6,1233,849,626,626,223,,
5,6,13,31.3,26.1,24.0,100.7,0.01600,67,1.117628556,80.9,5,120,6,1247,858,633,648,226,,
5,6,14,31.8,25.7,23.2,100.7,0.01577,62,1.117363058,79.1,6,90,6,1175,852,674,755,178,,
5,6,15,31,25.5,23.2,100.6,0.01555,65,1.119156414,78.3,6,100,5,1022,741,586,775,155,,
5,6,16,31,26,24.0,100.5,0.01594,68,1.11651328,80.6,7,100,5,798,478,268,460,211,,
5,6,17,30,26,24.3,100.5,0.01559,73,1.119457845,80.6,6,60,8,518,284,126,316,158,,
5,6,18,27.4,26.5,25.9,100.5,0.00994,93,1.125665012,83.0,4,60,9,202,99,32,8,67,,
5,6,19,26.7,25.5,24.8,100.6,0.01096,91,1.131990138,78.5,2,80,10,2,1,1,1,1,,
